date,state,,cases,deaths
3/8/2021,Vermont,,16199,208
3/8/2021,Wyoming,,54903,682
3/9/2021,Alabama,,500616,10186
3/9/2021,Massachusetts,,593607,16456
3/9/2021,Mississippi,,298008,6834
3/9/2021,Rhode Island,,129277,2556
3/9/2021,Vermont,,16286,211
3/9/2021,Wyoming,,54972,691
3/10/2021,Alabama,,501398,10222
3/10/2021,Massachusetts,,595264,16509
3/10/2021,Mississippi,,298445,6845
3/10/2021,Rhode Island,,129595,2559
3/10/2021,Vermont,,16371,211
3/10/2021,Wyoming,,55014,691
3/11/2021,Alabama,,502263,10274
3/11/2021,Massachusetts,,597073,16551
3/11/2021,Mississippi,,299124,6864
3/11/2021,Rhode Island,,130120,2563
3/11/2021,Vermont,,16500,211
3/11/2021,Wyoming,,55112,691
3/12/2021,Alabama,,502711,10299
3/12/2021,Massachusetts,,598859,16580
3/12/2021,Mississippi,,299887,6883
3/12/2021,Rhode Island,,130502,2567
3/12/2021,Vermont,,16623,212
3/12/2021,Wyoming,,55163,691
3/13/2021,Alabama,,503305,10327
3/13/2021,Massachusetts,,600616,16614
3/13/2021,Mississippi,,300577,6896
3/13/2021,Rhode Island,,130502,2567
3/13/2021,Vermont,,16698,214
3/13/2021,Wyoming,,55163,691
3/14/2021,Alabama,,503673,10327
3/14/2021,Massachusetts,,602308,16645
3/14/2021,Mississippi,,300780,6901
3/14/2021,Rhode Island,,130502,2567
3/14/2021,Vermont,,16890,214
3/14/2021,Wyoming,,55163,691
3/15/2021,Alabama,,508229,10329
3/15/2021,Massachusetts,,603464,16673
3/15/2021,Mississippi,,300881,6903
3/15/2021,Rhode Island,,131487,2576
3/15/2021,Vermont,,16992,214
3/15/2021,Wyoming,,55327,691
3/16/2021,Alabama,,508717,10337
3/16/2021,Massachusetts,,604666,16688
3/16/2021,Mississippi,,301250,6929
3/16/2021,Rhode Island,,131750,2583
3/16/2021,Vermont,,17047,215
3/16/2021,Wyoming,,55352,693
3/17/2021,Alabama,,509476,10363
3/17/2021,Massachusetts,,606377,16732
3/17/2021,Mississippi,,301602,6936
3/17/2021,Rhode Island,,132184,2588
3/17/2021,Vermont,,17106,217
3/17/2021,Wyoming,,55449,693
3/18/2021,Alabama,,510048,10391
3/18/2021,Massachusetts,,608318,16759
3/18/2021,Mississippi,,301924,6938
3/18/2021,Rhode Island,,132616,2594
3/18/2021,Vermont,,17247,217
3/18/2021,Wyoming,,55479,693
3/19/2021,Alabama,,510579,10425
3/19/2021,Massachusetts,,610481,16803
3/19/2021,Mississippi,,302316,6945
3/19/2021,Rhode Island,,133039,2595
3/19/2021,Vermont,,17393,217
3/19/2021,Wyoming,,55581,693
3/20/2021,Alabama,,511087,10436
3/20/2021,Massachusetts,,612857,16832
3/20/2021,Mississippi,,302677,6955
3/20/2021,Rhode Island,,133039,2595
3/20/2021,Vermont,,17555,219
3/20/2021,Wyoming,,55581,693
3/21/2021,Alabama,,511460,10436
3/21/2021,Massachusetts,,614668,16867
3/21/2021,Mississippi,,302837,6956
3/21/2021,Rhode Island,,133039,2595
3/21/2021,Vermont,,17740,219
3/21/2021,Wyoming,,55581,693
3/22/2021,Alabama,,511779,10436
3/22/2021,Massachusetts,,615874,16894
3/22/2021,Mississippi,,302932,6956
3/22/2021,Rhode Island,,134039,2604
3/22/2021,Vermont,,17839,219
3/22/2021,Wyoming,,55730,693
3/23/2021,Alabama,,511789,10450
3/23/2021,Massachusetts,,617695,16915
3/23/2021,Mississippi,,303238,6977
3/23/2021,Rhode Island,,134336,2606
3/23/2021,Vermont,,17933,220
3/23/2021,Wyoming,,55799,695
3/24/2021,Alabama,,512711,10487
3/24/2021,Massachusetts,,619816,16970
3/24/2021,Mississippi,,303625,6981
3/24/2021,Rhode Island,,134807,2606
3/24/2021,Vermont,,18028,222
3/24/2021,Wyoming,,55887,695
3/25/2021,Alabama,,513138,10504
3/25/2021,Massachusetts,,622226,17010
3/25/2021,Mississippi,,303942,6987
3/25/2021,Rhode Island,,135290,2607
3/25/2021,Vermont,,18215,223
3/25/2021,Wyoming,,55920,695
3/26/2021,Alabama,,513580,10523
3/26/2021,Massachusetts,,624986,17051
3/26/2021,Mississippi,,304210,6998
3/26/2021,Rhode Island,,135775,2608
3/26/2021,Vermont,,18498,224
3/26/2021,Wyoming,,56046,695
3/27/2021,Alabama,,514072,10526
3/27/2021,Massachusetts,,627556,17086
3/27/2021,Mississippi,,304420,7000
3/27/2021,Rhode Island,,135775,2608
3/27/2021,Vermont,,18623,224
3/27/2021,Wyoming,,56046,695
3/28/2021,Alabama,,514391,10526
3/28/2021,Massachusetts,,629531,17115
3/28/2021,Mississippi,,304616,7001
3/28/2021,Rhode Island,,135775,2608
3/28/2021,Vermont,,18820,225
3/28/2021,Wyoming,,56046,695
3/29/2021,Alabama,,514619,10526
3/29/2021,Massachusetts,,631031,17130
3/29/2021,Mississippi,,304695,7001
3/29/2021,Rhode Island,,136419,2613
3/29/2021,Vermont,,19002,225
3/29/2021,Wyoming,,56190,695
3/30/2021,Alabama,,514980,10527
3/30/2021,Massachusetts,,633081,17148
3/30/2021,Mississippi,,304858,7013
3/30/2021,Rhode Island,,136765,2618
3/30/2021,Vermont,,19109,225
3/30/2021,Wyoming,,56236,695
3/31/2021,Alabama,,515388,10554
3/31/2021,Massachusetts,,635580,17185
3/31/2021,Mississippi,,305146,7032
3/31/2021,Rhode Island,,137329,2619
3/31/2021,Vermont,,19275,227
3/31/2021,Wyoming,,56310,700
4/1/2021,Alabama,,515866,10553
4/1/2021,Massachusetts,,638339,17217
4/1/2021,Mississippi,,305417,7048
4/1/2021,Rhode Island,,137848,2624
4/1/2021,Vermont,,19523,227
4/1/2021,Wyoming,,56389,700
4/2/2021,Alabama,,516266,10607
4/2/2021,Massachusetts,,640779,17249
4/2/2021,Mississippi,,305701,7051
4/2/2021,Rhode Island,,138255,2630
4/2/2021,Vermont,,19755,228
4/2/2021,Wyoming,,56447,700
4/3/2021,Alabama,,516615,10637
4/3/2021,Massachusetts,,643232,17281
4/3/2021,Mississippi,,305991,7055
4/3/2021,Rhode Island,,138255,2630
4/3/2021,Vermont,,19905,229
4/3/2021,Wyoming,,56447,700
4/4/2021,Alabama,,516809,10637
4/4/2021,Massachusetts,,643232,17281
4/4/2021,Mississippi,,306088,7055
4/4/2021,Rhode Island,,138255,2630
4/4/2021,Vermont,,20149,229
4/4/2021,Wyoming,,56447,700
4/5/2021,Alabama,,516918,10638
4/5/2021,Massachusetts,,646220,17325
4/5/2021,Mississippi,,306158,7055
4/5/2021,Rhode Island,,139173,2629
4/5/2021,Vermont,,20267,229
4/5/2021,Wyoming,,56529,700
4/6/2021,Alabama,,517114,10652
4/6/2021,Massachusetts,,648023,17337
4/6/2021,Mississippi,,306341,7073
4/6/2021,Rhode Island,,139549,2632
4/6/2021,Vermont,,20373,229
4/6/2021,Wyoming,,56619,701
4/7/2021,Alabama,,517452,10652
4/7/2021,Massachusetts,,650573,17358
4/7/2021,Mississippi,,306611,7077
4/7/2021,Rhode Island,,140025,2635
4/7/2021,Vermont,,20442,230
4/7/2021,Wyoming,,56700,701
4/8/2021,Alabama,,517916,10675
4/8/2021,Massachusetts,,652966,17366
4/8/2021,Mississippi,,306851,7082
4/8/2021,Rhode Island,,140534,2636
4/8/2021,Vermont,,20669,230
4/8/2021,Wyoming,,56802,701
4/9/2021,Alabama,,518234,10686
4/9/2021,Massachusetts,,655278,17376
4/9/2021,Mississippi,,307094,7086
4/9/2021,Rhode Island,,141097,2638
4/9/2021,Vermont,,20815,231
4/9/2021,Wyoming,,56873,701
4/10/2021,Alabama,,518588,10712
4/10/2021,Massachusetts,,657578,17379
4/10/2021,Mississippi,,307332,7095
4/10/2021,Rhode Island,,141097,2638
4/10/2021,Vermont,,20965,231
4/10/2021,Wyoming,,56873,701
4/11/2021,Alabama,,518899,10712
4/11/2021,Massachusetts,,659569,17387
4/11/2021,Mississippi,,307449,7096
4/11/2021,Rhode Island,,141097,2638
4/11/2021,Vermont,,21202,231
4/11/2021,Wyoming,,56873,701
4/12/2021,Alabama,,519071,10712
4/12/2021,Massachusetts,,661101,17406
4/12/2021,Mississippi,,307519,7096
4/12/2021,Rhode Island,,141097,2638
4/12/2021,Vermont,,21291,233
4/12/2021,Wyoming,,56988,701
4/13/2021,Alabama,,520503,10722
4/13/2021,Massachusetts,,662699,17413
4/13/2021,Mississippi,,307836,7119
4/13/2021,Rhode Island,,142774,2640
4/13/2021,Vermont,,21388,233
4/13/2021,Wyoming,,57070,703
4/14/2021,Alabama,,520780,10728
4/14/2021,Massachusetts,,664943,17427
4/14/2021,Mississippi,,308111,7122
4/14/2021,Rhode Island,,143251,2642
4/14/2021,Vermont,,21488,237
4/14/2021,Wyoming,,57127,703
4/15/2021,Alabama,,521201,10736
4/15/2021,Massachusetts,,667066,17432
4/15/2021,Mississippi,,308521,7127
4/15/2021,Rhode Island,,143740,2646
4/15/2021,Vermont,,21664,240
4/15/2021,Wyoming,,57203,703
4/16/2021,Alabama,,521623,10739
4/16/2021,Massachusetts,,669282,17445
4/16/2021,Mississippi,,308737,7139
4/16/2021,Rhode Island,,144149,2647
4/16/2021,Vermont,,21803,242
4/16/2021,Wyoming,,57267,703
4/17/2021,Alabama,,522131,10790
4/17/2021,Massachusetts,,671250,17455
4/17/2021,Mississippi,,309029,7153
4/17/2021,Rhode Island,,144149,2647
4/17/2021,Vermont,,21869,242
4/17/2021,Wyoming,,57267,703
4/18/2021,Alabama,,522401,10790
4/18/2021,Massachusetts,,672657,17462
4/18/2021,Mississippi,,309186,7153
4/18/2021,Rhode Island,,144149,2647
4/18/2021,Vermont,,22016,242
4/18/2021,Wyoming,,57267,703
4/19/2021,Alabama,,522512,10790
4/19/2021,Massachusetts,,673974,17481
4/19/2021,Mississippi,,309223,7153
4/19/2021,Rhode Island,,144966,2651
4/19/2021,Vermont,,22112,242
4/19/2021,Wyoming,,57378,703
4/20/2021,Alabama,,523955,10798
4/20/2021,Massachusetts,,675162,17484
4/20/2021,Mississippi,,309585,7161
4/20/2021,Rhode Island,,145358,2654
4/20/2021,Vermont,,22112,242
4/20/2021,Wyoming,,57456,705
4/21/2021,Alabama,,524367,10807
4/21/2021,Massachusetts,,676758,17498
4/21/2021,Mississippi,,309818,7163
4/21/2021,Rhode Island,,145647,2658
4/21/2021,Vermont,,22238,243
4/21/2021,Wyoming,,57518,705
4/22/2021,Alabama,,525049,10824
4/22/2021,Massachusetts,,678386,17515
4/22/2021,Mississippi,,310137,7173
4/22/2021,Rhode Island,,146028,2660
4/22/2021,Vermont,,22325,243
4/22/2021,Wyoming,,57613,705
4/23/2021,Alabama,,525477,10840
4/23/2021,Massachusetts,,680007,17528
4/23/2021,Mississippi,,310349,7175
4/23/2021,Rhode Island,,146324,2660
4/23/2021,Vermont,,22416,243
4/23/2021,Wyoming,,57696,705
4/24/2021,Alabama,,525898,10851
4/24/2021,Massachusetts,,681570,17544
4/24/2021,Mississippi,,310349,7175
4/24/2021,Rhode Island,,146324,2660
4/24/2021,Vermont,,22479,244
4/24/2021,Wyoming,,57696,705
4/25/2021,Alabama,,526131,10851
4/25/2021,Massachusetts,,682784,17550
4/25/2021,Mississippi,,310349,7175
4/25/2021,Rhode Island,,146324,2660
4/25/2021,Vermont,,22576,244
4/25/2021,Wyoming,,57696,705
4/26/2021,Alabama,,526348,10852
4/26/2021,Massachusetts,,683665,17562
4/26/2021,Mississippi,,310987,7178
4/26/2021,Rhode Island,,146960,2663
4/26/2021,Vermont,,22617,244
4/26/2021,Wyoming,,57818,705
4/27/2021,Alabama,,526707,10854
4/27/2021,Massachusetts,,684630,17566
4/27/2021,Mississippi,,311159,7188
4/27/2021,Rhode Island,,147220,2664
4/27/2021,Vermont,,22675,245
4/27/2021,Wyoming,,57883,707
4/28/2021,Alabama,,527083,10879
4/28/2021,Massachusetts,,686243,17578
4/28/2021,Mississippi,,311493,7193
4/28/2021,Rhode Island,,147601,2668
4/28/2021,Vermont,,22723,246
4/28/2021,Wyoming,,57999,707
4/29/2021,Alabama,,527513,10887
4/29/2021,Massachusetts,,687638,17594
4/29/2021,Mississippi,,311654,7195
4/29/2021,Rhode Island,,147897,2669
4/29/2021,Vermont,,22824,246
4/29/2021,Wyoming,,58069,707
4/30/2021,Alabama,,527922,10896
4/30/2021,Massachusetts,,688973,17610
4/30/2021,Mississippi,,311900,7199
4/30/2021,Rhode Island,,148186,2671
4/30/2021,Vermont,,22952,246
4/30/2021,Wyoming,,58142,707
5/1/2021,Alabama,,528309,10913
5/1/2021,Massachusetts,,690279,17617
5/1/2021,Mississippi,,311900,7199
5/1/2021,Rhode Island,,148186,2671
5/1/2021,Vermont,,23032,247
5/1/2021,Wyoming,,58142,707
5/2/2021,Alabama,,528597,10913
5/2/2021,Massachusetts,,691172,17621
5/2/2021,Mississippi,,311900,7199
5/2/2021,Rhode Island,,148186,2671
5/2/2021,Vermont,,23126,247
5/2/2021,Wyoming,,58142,707
5/3/2021,Alabama,,528784,10913
5/3/2021,Massachusetts,,691735,17639
5/3/2021,Mississippi,,312400,7207
5/3/2021,Rhode Island,,148669,2678
5/3/2021,Vermont,,23158,248
5/3/2021,Wyoming,,58290,707
5/4/2021,Alabama,,528784,10913
5/4/2021,Massachusetts,,692589,17644
5/4/2021,Mississippi,,312608,7221
5/4/2021,Rhode Island,,148929,2681
5/4/2021,Vermont,,23191,248
5/4/2021,Wyoming,,58367,710
5/5/2021,Alabama,,529446,10930
5/5/2021,Massachusetts,,693608,17658
5/5/2021,Mississippi,,312712,7223
5/5/2021,Rhode Island,,149197,2682
5/5/2021,Vermont,,23247,248
5/5/2021,Wyoming,,58438,710
5/6/2021,Alabama,,530011,10946
5/6/2021,Massachusetts,,694769,17663
5/6/2021,Mississippi,,312926,7226
5/6/2021,Rhode Island,,149384,2685
5/6/2021,Vermont,,23296,249
5/6/2021,Wyoming,,58527,710
5/7/2021,Alabama,,530325,10966
5/7/2021,Massachusetts,,695745,17668
5/7/2021,Mississippi,,313166,7228
5/7/2021,Rhode Island,,149577,2687
5/7/2021,Vermont,,23393,249
5/7/2021,Wyoming,,58623,710
5/8/2021,Alabama,,530744,10978
5/8/2021,Massachusetts,,696540,17676
5/8/2021,Mississippi,,313166,7228
5/8/2021,Rhode Island,,149577,2687
5/8/2021,Vermont,,23445,249
5/8/2021,Wyoming,,58623,710
5/9/2021,Alabama,,530988,10978
5/9/2021,Massachusetts,,697398,17682
5/9/2021,Mississippi,,313166,7228
5/9/2021,Rhode Island,,149577,2687
5/9/2021,Vermont,,23486,249
5/9/2021,Wyoming,,58623,710
5/10/2021,Alabama,,531094,10978
5/10/2021,Massachusetts,,697872,17698
5/10/2021,Mississippi,,313675,7234
5/10/2021,Rhode Island,,149948,2690
5/10/2021,Vermont,,23541,249
5/10/2021,Wyoming,,58764,710
5/11/2021,Alabama,,531404,10985
5/11/2021,Massachusetts,,698427,17698
5/11/2021,Mississippi,,313942,7240
5/11/2021,Rhode Island,,150097,2694
5/11/2021,Vermont,,23606,251
5/11/2021,Wyoming,,58835,712
5/12/2021,Alabama,,531751,10997
5/12/2021,Massachusetts,,699187,17712
5/12/2021,Mississippi,,314147,7244
5/12/2021,Rhode Island,,150252,2696
5/12/2021,Vermont,,23651,252
5/12/2021,Wyoming,,58893,712
5/13/2021,Alabama,,532895,11001
5/13/2021,Massachusetts,,699908,17722
5/13/2021,Mississippi,,314509,7247
5/13/2021,Rhode Island,,150231,2698
5/13/2021,Vermont,,23724,252
5/13/2021,Wyoming,,58996,712
5/14/2021,Alabama,,537813,11024
5/14/2021,Massachusetts,,700337,17742
5/14/2021,Mississippi,,314710,7254
5/14/2021,Rhode Island,,150385,2700
5/14/2021,Vermont,,23792,252
5/14/2021,Wyoming,,59079,712
5/15/2021,Alabama,,539829,11038
5/15/2021,Massachusetts,,701490,17747
5/15/2021,Mississippi,,314710,7254
5/15/2021,Rhode Island,,150385,2700
5/15/2021,Vermont,,23847,252
5/15/2021,Wyoming,,59079,712
5/16/2021,Alabama,,540083,11038
5/16/2021,Massachusetts,,702039,17753
5/16/2021,Mississippi,,314710,7254
5/16/2021,Rhode Island,,150385,2700
5/16/2021,Vermont,,23883,252
5/16/2021,Wyoming,,59079,712
5/17/2021,Alabama,,540267,11038
5/17/2021,Massachusetts,,702338,17772
5/17/2021,Mississippi,,315026,7257
5/17/2021,Rhode Island,,150648,2701
5/17/2021,Vermont,,23912,252
5/17/2021,Wyoming,,59222,712
5/18/2021,Alabama,,540603,11043
5/18/2021,Massachusetts,,702776,17779
5/18/2021,Mississippi,,315634,7268
5/18/2021,Rhode Island,,150737,2703
5/18/2021,Vermont,,23945,254
5/18/2021,Wyoming,,59320,713
5/19/2021,Alabama,,540891,11045
5/19/2021,Massachusetts,,703292,17794
5/19/2021,Mississippi,,315891,7269
5/19/2021,Rhode Island,,150737,2703
5/19/2021,Vermont,,23988,255
5/19/2021,Wyoming,,59376,713
5/20/2021,Alabama,,541230,11077
5/20/2021,Massachusetts,,703897,17802
5/20/2021,Mississippi,,316167,7278
5/20/2021,Rhode Island,,150948,2703
5/20/2021,Vermont,,24026,255
5/20/2021,Wyoming,,59590,713
5/21/2021,Alabama,,541673,11080
5/21/2021,Massachusetts,,704345,17813
5/21/2021,Mississippi,,316272,7279
5/21/2021,Rhode Island,,151258,2704
5/21/2021,Vermont,,24065,255
5/21/2021,Wyoming,,59660,713
5/22/2021,Alabama,,541928,11112
5/22/2021,Massachusetts,,704796,17818
5/22/2021,Mississippi,,316272,7279
5/22/2021,Rhode Island,,151258,2704
5/22/2021,Vermont,,24084,255
5/22/2021,Wyoming,,59660,713
5/23/2021,Alabama,,542124,11112
5/23/2021,Massachusetts,,705142,17823
5/23/2021,Mississippi,,316272,7279
5/23/2021,Rhode Island,,151258,2704
5/23/2021,Vermont,,24106,255
5/23/2021,Wyoming,,59660,713
5/24/2021,Alabama,,542256,11112
5/24/2021,Massachusetts,,705370,17825
5/24/2021,Mississippi,,316754,7285
5/24/2021,Rhode Island,,151440,2705
5/24/2021,Vermont,,24127,255
5/24/2021,Wyoming,,59797,713
5/25/2021,Alabama,,542562,11124
5/25/2021,Massachusetts,,705598,17835
5/25/2021,Mississippi,,316911,7298
5/25/2021,Rhode Island,,151502,2707
5/25/2021,Vermont,,24136,255
5/25/2021,Wyoming,,59870,719
5/26/2021,Alabama,,542831,11138
5/26/2021,Massachusetts,,706027,17841
5/26/2021,Mississippi,,317065,7302
5/26/2021,Rhode Island,,151580,2708
5/26/2021,Vermont,,24162,255
5/26/2021,Wyoming,,59961,719
5/27/2021,Alabama,,543177,11140
5/27/2021,Massachusetts,,706272,17850
5/27/2021,Mississippi,,317276,7304
5/27/2021,Rhode Island,,151691,2708
5/27/2021,Vermont,,24182,255
5/27/2021,Wyoming,,60048,719
5/28/2021,Alabama,,543405,11146
5/28/2021,Massachusetts,,706559,17854
5/28/2021,Mississippi,,317407,7310
5/28/2021,Rhode Island,,151743,2708
5/28/2021,Vermont,,24190,255
5/28/2021,Wyoming,,60144,719
5/29/2021,Alabama,,543405,11146
5/29/2021,Massachusetts,,706783,17868
5/29/2021,Mississippi,,317407,7310
5/29/2021,Rhode Island,,151743,2708
5/29/2021,Vermont,,24200,255
5/29/2021,Wyoming,,60144,719
5/30/2021,Alabama,,543405,11146
5/30/2021,Massachusetts,,706945,17872
5/30/2021,Mississippi,,317407,7310
5/30/2021,Rhode Island,,151743,2708
5/30/2021,Vermont,,24209,255
5/30/2021,Wyoming,,60144,719
5/31/2021,Alabama,,543405,11146
5/31/2021,Massachusetts,,706945,17872
5/31/2021,Mississippi,,317713,7316
5/31/2021,Rhode Island,,151743,2708
5/31/2021,Vermont,,24220,255
5/31/2021,Wyoming,,60144,719
6/1/2021,Alabama,,544045,11156
6/1/2021,Massachusetts,,707131,17883
6/1/2021,Mississippi,,317755,7318
6/1/2021,Rhode Island,,151844,2712
6/1/2021,Vermont,,24224,255
6/1/2021,Wyoming,,60364,720
6/2/2021,Alabama,,544598,11167
6/2/2021,Massachusetts,,707265,17886
6/2/2021,Mississippi,,317856,7322
6/2/2021,Rhode Island,,151895,2712
6/2/2021,Vermont,,24232,255
6/2/2021,Wyoming,,60433,720
6/3/2021,Alabama,,545028,11188
6/3/2021,Massachusetts,,707523,17893
6/3/2021,Mississippi,,318048,7324
6/3/2021,Rhode Island,,151936,2715
6/3/2021,Vermont,,24240,255
6/3/2021,Wyoming,,60543,720
6/4/2021,Alabama,,545585,11198
6/4/2021,Massachusetts,,707723,17903
6/4/2021,Mississippi,,318189,7325
6/4/2021,Rhode Island,,151992,2717
6/4/2021,Vermont,,24252,256
6/4/2021,Wyoming,,60623,720
6/5/2021,Alabama,,545585,11198
6/5/2021,Massachusetts,,707940,17907
6/5/2021,Mississippi,,318189,7325
6/5/2021,Rhode Island,,151992,2717
6/5/2021,Vermont,,24252,256
6/5/2021,Wyoming,,60623,720
6/6/2021,Alabama,,545585,11198
6/6/2021,Massachusetts,,708083,17911
6/6/2021,Mississippi,,318189,7325
6/6/2021,Rhode Island,,151992,2717
6/6/2021,Vermont,,24252,256
6/6/2021,Wyoming,,60623,720
6/7/2021,Alabama,,546324,11217
6/7/2021,Massachusetts,,708195,17915
6/7/2021,Mississippi,,318521,7333
6/7/2021,Rhode Island,,152074,2717
6/7/2021,Vermont,,24282,256
6/7/2021,Wyoming,,60773,720
6/8/2021,Alabama,,546540,11220
6/8/2021,Massachusetts,,708316,17917
6/8/2021,Mississippi,,318578,7343
6/8/2021,Rhode Island,,152106,2719
6/8/2021,Vermont,,24295,256
6/8/2021,Wyoming,,60844,725
6/9/2021,Alabama,,546845,11249
6/9/2021,Massachusetts,,708459,17922
6/9/2021,Mississippi,,318685,7347
6/9/2021,Rhode Island,,152153,2722
6/9/2021,Vermont,,24300,256
6/9/2021,Wyoming,,60941,725
6/10/2021,Alabama,,547135,11252
6/10/2021,Massachusetts,,708579,17929
6/10/2021,Mississippi,,318879,7348
6/10/2021,Rhode Island,,152187,2722
6/10/2021,Vermont,,24314,256
6/10/2021,Wyoming,,61012,725
6/11/2021,Alabama,,547323,11266
6/11/2021,Massachusetts,,708710,17937
6/11/2021,Mississippi,,319115,7353
6/11/2021,Rhode Island,,152213,2722
6/11/2021,Vermont,,24320,256
6/11/2021,Wyoming,,61115,725
6/12/2021,Alabama,,547323,11266
6/12/2021,Massachusetts,,708836,17939
6/12/2021,Mississippi,,319115,7353
6/12/2021,Rhode Island,,152213,2722
6/12/2021,Vermont,,24320,256
6/12/2021,Wyoming,,61115,725
6/13/2021,Alabama,,547323,11266
6/13/2021,Massachusetts,,708875,17939
6/13/2021,Mississippi,,319115,7353
6/13/2021,Rhode Island,,152213,2722
6/13/2021,Vermont,,24320,256
6/13/2021,Wyoming,,61115,725
6/14/2021,Alabama,,547873,11274
6/14/2021,Massachusetts,,708933,17947
6/14/2021,Mississippi,,319381,7354
6/14/2021,Rhode Island,,152273,2722
6/14/2021,Vermont,,24331,256
6/14/2021,Wyoming,,61235,725
6/15/2021,Alabama,,548163,11281
6/15/2021,Massachusetts,,709012,17949
6/15/2021,Mississippi,,319428,7361
6/15/2021,Rhode Island,,152306,2723
6/15/2021,Vermont,,24339,256
6/15/2021,Wyoming,,61303,734
6/16/2021,Alabama,,548323,11288
6/16/2021,Massachusetts,,709080,17953
6/16/2021,Mississippi,,319511,7368
6/16/2021,Rhode Island,,152333,2723
6/16/2021,Vermont,,24348,256
6/16/2021,Wyoming,,61359,734
6/17/2021,Alabama,,548323,11288
6/17/2021,Massachusetts,,709187,17957
6/17/2021,Mississippi,,319704,7369
6/17/2021,Rhode Island,,152359,2724
6/17/2021,Vermont,,24357,256
6/17/2021,Wyoming,,61425,734
6/18/2021,Alabama,,548657,11306
6/18/2021,Massachusetts,,709263,17960
6/18/2021,Mississippi,,319948,7371
6/18/2021,Rhode Island,,152383,2724
6/18/2021,Vermont,,24360,256
6/18/2021,Wyoming,,61490,734
6/19/2021,Alabama,,548657,11306
6/19/2021,Massachusetts,,709354,17966
